wnver::2.1
1740n 272402 ROOT
9211806n 3
9211951n 0
9212117n 0
9212280n 1
9212402n 0
9212541n 0
9212675n 0
9212783n 0
9212875n 0
9213112n 14
9213446n 1
9213722n 8
9213885n 0
9214109n 0
9214292n 0
9214476n 0
9214598n 0
9214704n 0
9214841n 0
9215074n 0
9215297n 0
9215446n 6
9215694n 1
9216155n 2
9216407n 0
9216553n 0
9216717n 0
9216888n 0
9217039n 0
9217178n 0
9217278n 0
9217536n 0
9217739n 0
9217913n 0
9218209n 0
9218352n 2
9218480n 19
9218740n 19
9218969n 0
9219068n 0
9219234n 11
9219446n 0
9219549n 11
9219773n 0
9219914n 0
9220141n 0
9220238n 0
9220410n 0
9220614n 0
9220891n 1
9221027n 0
9221253n 1
9221480n 1
9221710n 7
9221950n 1
9222269n 0
9222411n 0
9222559n 0
9222710n 0
9222976n 0
9223077n 0
9223210n 0
9223477n 0
9223719n 0
9223849n 0
9223981n 30
9224166n 1
9224367n 0
9224523n 0
9224647n 0
9224766n 0
9224928n 0
9225080n 0
9225240n 0
9225394n 17
9225713n 1
9227108n 2
9227272n 0
9227407n 0
9227641n 0
9227798n 1
9227907n 2
9228060n 2
9228257n 0
9228411n 0
9228536n 0
9228655n 0
9228805n 0
9229011n 0
9229212n 0
9229402n 0
9229562n 0
9229678n 0
9229841n 0
9230018n 0
9230174n 0
9230370n 0
9230546n 0
9230720n 0
9230880n 0
9231035n 0
9231179n 0
9231315n 0
9231448n 0
9231584n 73
9231884n 81
9232164n 1
9232329n 9
9232507n 0
9232704n 0
9232770n 56
9233264n 0
9233358n 0
9233522n 30
9233755n 0
9234010n 0
9234230n 0
9234570n 0
9234700n 15
9234943n 0
9235051n 0
9235223n 0
9235375n 0
9235537n 0
9235699n 0
9235914n 1
9236083n 0
9236304n 0
9236559n 0
9236682n 0
9236891n 0
9237217n 1
9237347n 0
9237472n 0
9237707n 0
9237844n 0
9238035n 4
9238528n 0
9238660n 0
9238818n 0
9238970n 0
9239100n 0
9239193n 0
9239513n 0
9239783n 0
9239963n 0
9240116n 1
9240243n 1
9240356n 10
9240555n 5
9240693n 0
9240951n 0
9241076n 0
9241163n 0
9241361n 0
9241548n 0
9241668n 23
9241996n 2
9242244n 0
9242324n 0
9242437n 0
9242583n 0
9242773n 0
9242969n 2
9243115n 0
9243319n 0
9243465n 0
9243629n 0
9243800n 0
9243980n 0
9244252n 0
9244380n 0
9244562n 248
9245023n 0
9245156n 0
9245319n 0
9245389n 1
9245568n 0
9245743n 0
9245890n 0
9246032n 0
9246261n 0
9246492n 0
9246686n 1
9246924n 10
9247225n 0
9247324n 0
9247463n 0
9247543n 0
9247635n 0
9247806n 0
9248014n 0
9248170n 0
9248434n 10
9249181n 0
9249270n 0
9249367n 0
9249475n 0
9249592n 0
9249901n 0
9250140n 0
9250290n 0
9250506n 1
9250785n 0
9250955n 0
9251280n 4165
9251787n 136
9252207n 1
9252587n 63
9252989n 0
9253129n 0
9253245n 0
9253388n 5
9253486n 0
9253683n 0
9253895n 0
9254018n 0
9254214n 8
9254948n 0
9255093n 0
9255214n 0
9255346n 0
9255493n 0
9255583n 0
9255771n 0
9256027n 0
9256220n 0
9256314n 0
9256436n 0
9256570n 1
9256733n 0
9256871n 0
9256991n 0
9257214n 0
9257380n 0
9257620n 0
9257725n 0
9257874n 0
9258042n 0
9258179n 0
9258326n 6
9258603n 0
9258724n 0
9258805n 11
9259207n 267
9259846n 0
9259997n 0
9260286n 0
9260466n 0
9260643n 0
9260778n 0
9260949n 0
9261085n 0
9261333n 0
9261458n 0
9261648n 2
9261791n 0
9261895n 0
9262184n 0
9262333n 0
9262451n 0
9262574n 30
9262790n 1
9263079n 0
9263259n 2
9263400n 0
9263716n 0
9263860n 1
9263970n 0
9264233n 0
9264520n 0
9264627n 4
9264934n 0
9265072n 10
9265225n 0
9265372n 0
9265520n 0
9265619n 0
9265702n 0
9265861n 2
9266022n 0
9266194n 0
9266375n 0
9266509n 0
9266648n 0
9266785n 0
9266869n 0
9267405n 0
9267588n 0
9267739n 0
9267979n 0
9268121n 0
9268246n 4
9268368n 3
9268462n 2
9268616n 1
9268758n 0
9268911n 1
9270217n 0
9270308n 0
9270535n 0
9270654n 0
9270822n 1
9270926n 5
9271088n 17
9271337n 0
9271490n 0
9271663n 0
9271905n 1
9272056n 0
9272155n 0
9272306n 0
9272458n 1
9272653n 0
9272744n 0
9272979n 0
9273217n 0
9273362n 0
9273524n 0
9273652n 0
9273907n 0
9274089n 0
9274315n 7
9274624n 19
9274864n 0
9275010n 0
9275137n 0
9275212n 1
9275335n 0
9275476n 0
9275571n 0
9275669n 0
9275835n 0
9276039n 3
9276300n 0
9276406n 0
9276541n 93
9280655n 2
9280742n 0
9280864n 0
9281009n 1
9281147n 356
9281641n 0
9281961n 0
9282104n 0
9282229n 1
9282424n 0
9282532n 0
9282790n 0
9282923n 0
9283033n 0
9283195n 1
9283348n 0
9283486n 0
9283667n 0
9283811n 0
9283969n 0
9284138n 0
9284393n 0
9284640n 0
9284887n 0
9285130n 0
9285280n 0
9285407n 0
9285546n 0
9285651n 0
9285768n 0
9285888n 0
9286048n 0
9286282n 4
9286461n 0
9286656n 0
9286808n 0
9286905n 0
9287047n 0
9287151n 0
9287336n 0
9287481n 0
9287601n 0
9287814n 0
9287962n 0
9288200n 0
9288337n 0
9288526n 0
9288701n 0
9288853n 30
9289072n 0
9289225n 3
9289448n 0
9289602n 0
9289742n 0
9289920n 0
9290183n 0
9290411n 0
9290614n 0
9290720n 0
9290884n 1
9291071n 0
9291198n 0
9291365n 51
9292330n 0
9292454n 0
9292614n 0
9292749n 0
9292864n 21
9293199n 0
9293312n 31
9293538n 8
9293765n 0
9293958n 0
9294201n 0
9294323n 0
9294505n 0
9294671n 0
9294830n 0
9294987n 0
9295186n 0
9295342n 0
9295561n 0
9295704n 0
9295854n 0
9295980n 0
9296140n 0
9296315n 0
9296473n 0
9296631n 12
9296734n 0
9296854n 0
9297001n 0
9297120n 0
9297356n 0
9297542n 0
9297686n 0
9297846n 0
9297976n 39
9298255n 0
9298373n 0
9298486n 0
9298659n 0
9298771n 0
9298879n 0
9299003n 0
9299195n 0
9299379n 0
9299599n 0
9299759n 0
9299932n 0
9300039n 0
9300266n 0
9300492n 0
9300659n 0
9300826n 0
9300971n 0
9301058n 0
9301235n 51
9301433n 0
9301607n 0
9301750n 31
9301878n 0
9301963n 124
9302378n 0
9302546n 0
9302703n 0
9302804n 0
9302899n 0
9303045n 0
9303335n 0
9303431n 0
9303523n 0
9303611n 0
9303704n 7
9303960n 5
9304406n 0
9304563n 0
9304713n 1
9304927n 3
9305456n 0
9305607n 0
9305852n 0
9306087n 0
9306217n 0
9306367n 1
9306487n 0
9306633n 0
9306828n 0
9306983n 0
9307082n 0
9307210n 0
9307325n 3
9307623n 0
9307768n 0
9307940n 35
9308128n 1
9308258n 0
9308426n 0
9308605n 57
9309287n 3
9309446n 0
9309512n 0
9309592n 0
9309793n 1
9309939n 1
9310070n 2
9310284n 0
9310414n 1
9310516n 0
9310619n 3
9311121n 0
9311251n 0
9311372n 0
9311532n 0
9311813n 0
9311928n 0
9312144n 0
9312284n 0
9312395n 0
9312568n 0
9312729n 0
9312839n 124
9313168n 2
9313307n 0
9313423n 3
9313605n 0
9313760n 0
9313988n 9
9314135n 1
9314251n 0
9314427n 1
9314641n 47
9314894n 1
9314992n 0
9315147n 0
9315305n 24
9315542n 0
9315658n 0
9315799n 0
9315938n 13
9316267n 0
9316420n 0
9316694n 0
9316798n 4
9317056n 0
9317163n 2
9317269n 1
9317411n 1
9317672n 0
9317949n 0
9318101n 0
9318270n 0
9318536n 0
9318648n 0
9318795n 2
9319025n 0
9319127n 0
9319308n 0
9319429n 0
9319589n 0
9319689n 0
9319907n 0
9320023n 0
9320124n 0
9320394n 0
9320603n 1
9320765n 197
9321010n 0
9321256n 0
9321416n 0
9321595n 0
9321763n 0
9321903n 0
9322089n 0
9322247n 0
9322375n 0
9322475n 0
9322665n 0
9322768n 1
9322890n 0
9322983n 0
9323187n 0
9323363n 0
9323510n 0
9323665n 0
9323789n 0
9323953n 0
9324208n 0
9324375n 0
9324442n 0
9324535n 0
9324708n 5
9324912n 0
9325076n 0
9325284n 0
9325385n 0
9325530n 0
9325730n 0
9325939n 0
9326079n 0
9326264n 0
9326446n 0
9326527n 0
9326667n 0
9326774n 0
9326922n 0
9327095n 4
9327246n 0
9327400n 0
9327548n 0
9327682n 0
9327860n 0
9328034n 0
9328232n 7
9328411n 0
9328534n 0
9328648n 0
9328799n 0
9328965n 0
9329122n 0
9329295n 0
9329450n 0
9329619n 312
9329955n 3
9330144n 0
9330440n 257
9330838n 0
9330917n 0
9331023n 0
9331203n 0
9331345n 0
9331577n 0
9331856n 0
9331925n 0
9332081n 0
9332397n 1
9332571n 0
9332728n 42
9333083n 4
9333258n 0
9333391n 0
9333850n 0
9334018n 0
9334133n 0
9334328n 0
9334449n 0
9334656n 1
9334868n 5
9335191n 0
9335316n 0
9335448n 0
9335605n 0
9335832n 0
9335943n 0
9336102n 0
9336235n 0
9336380n 0
9336564n 0
9337206n 0
9337364n 0
9337525n 0
9337648n 0
9337850n 0
9338002n 64
9338252n 17
9338397n 0
9338503n 0
9338605n 0
9338735n 2
9338884n 0
9339019n 0
9339132n 3
9339556n 0
9339667n 0
9339765n 0
9339851n 0
9339963n 0
9340171n 1
9340361n 0
9340557n 0
9340877n 1
9341141n 0
9341249n 0
9341382n 0
9341533n 0
9341699n 7
9341856n 0
9342019n 0
9342164n 0
9342378n 0
9342487n 0
9342619n 0
9342771n 0
9342881n 0
9343047n 0
9343215n 0
9343391n 0
9343542n 0
9343657n 1
9343821n 0
9344008n 0
9344136n 0
9344279n 0
9344389n 42
9344539n 0
9344616n 0
9344700n 0
9344865n 0
9345103n 0
9345334n 0
9345538n 0
9345692n 0
9345891n 0
9346127n 0
9346276n 0
9346477n 0
9346690n 0
9346901n 0
9347080n 0
9347299n 115
9347837n 0
9347989n 0
9348152n 9
9349912n 0
9350127n 0
9350269n 0
9350510n 2
9350740n 1
9350873n 0
9351034n 0
9351180n 0
9351309n 1
9351494n 0
9351605n 0
9351747n 37
9351936n 0
9352072n 0
9352199n 1
9352464n 0
9352615n 0
9353070n 1
9353166n 0
9353259n 3
9353358n 0
9353523n 0
9353665n 1
9353885n 0
9354069n 0
9354138n 1
9354274n 1
9354351n 0
9354535n 0
9354637n 0
9354817n 0
9355097n 0
9355279n 14
9355436n 9
9356046n 0
9356190n 0
9356356n 0
9356517n 0
9356687n 0
9356875n 0
9357120n 0
9357296n 0
9357462n 0
9357593n 0
9357701n 6
9357922n 0
9358077n 0
9358264n 0
9358416n 0
9358695n 0
9358932n 0
9359045n 0
9359162n 0
9359275n 0
9359412n 0
9359574n 0
9359773n 0
9359986n 0
9360115n 0
9360231n 0
9360476n 0
9360677n 0
9360954n 0
9361088n 0
9361226n 0
9361385n 0
9361499n 0
9361614n 0
9361810n 0
9362010n 0
9362369n 0
9362543n 0
9362651n 0
9362807n 0
9362970n 0
9363167n 0
9363316n 0
9363530n 0
9363711n 0
9363938n 0
9364249n 0
9364511n 0
9364635n 0
9364740n 0
9364840n 0
9365050n 0
9365393n 0
9365611n 0
9365794n 1
9366013n 0
9366219n 0
9366436n 0
9366569n 2
9366773n 0
9366969n 12
9367164n 2
9367386n 279
9367715n 0
9367854n 0
9368041n 0
9368166n 5
9368396n 95
9368661n 50
9369480n 0
9369601n 0
9369729n 0
9369990n 0
9370066n 0
9370143n 0
9370222n 0
9370365n 0
9370489n 0
9371031n 0
9371148n 0
9371301n 0
9371468n 0
9371620n 0
9371760n 0
9371866n 0
9372058n 0
9372201n 0
9372367n 0
9372511n 0
9372624n 0
9372767n 0
9372938n 0
9373070n 0
9373162n 0
9373303n 0
9373465n 0
9373556n 0
9373697n 0
9373811n 0
9373919n 0
9374035n 0
9374138n 0
9374296n 1
9374760n 0
9374911n 0
9375104n 0
9375248n 0
9375401n 0
9375530n 0
9375639n 0
9375764n 0
9375889n 0
9375984n 0
9376065n 0
9376208n 1
9376286n 0
9376437n 0
9376588n 0
9376802n 0
9376941n 0
9377116n 0
9377274n 0
9378399n 0
9378503n 0
9378641n 0
9378845n 0
9378942n 0
9379084n 0
9379249n 0
9379360n 0
9379518n 0
9379695n 0
9379870n 0
9380072n 0
9380253n 0
9380429n 0
9380581n 0
9380714n 0
9380864n 0
9381000n 0
9381262n 0
9381392n 0
9381517n 0
9381678n 0
9381823n 0
9381950n 0
9382055n 0
9382154n 0
9382280n 0
9382447n 0
9382564n 0
9382660n 0
9382826n 0
9382968n 0
9383120n 0
9383273n 0
9383475n 0
9383595n 0
9383739n 0
9383870n 0
9383989n 0
9384124n 0
9384252n 0
9384423n 0
9384529n 0
9384767n 0
9384893n 0
9385020n 0
9385135n 0
9385369n 0
9385496n 0
9385597n 0
9385719n 0
9385873n 0
9385990n 0
9386110n 0
9386212n 0
9386353n 0
9387403n 0
9387527n 0
9387633n 0
9387804n 0
9387919n 0
9388035n 0
9388204n 0
9388279n 0
9388423n 0
9388528n 0
9388631n 0
9388832n 0
9388925n 0
9389092n 0
9389208n 0
9389289n 0
9389435n 0
9389548n 0
9389694n 0
9389824n 0
9389927n 0
9390024n 0
9390129n 0
9390228n 0
9390310n 0
9390400n 0
9390494n 0
9390594n 0
9390757n 0
9390857n 0
9390998n 0
9391110n 0
9391209n 0
9391317n 0
9391414n 0
9391510n 0
9391647n 0
9391742n 0
9391854n 0
9391994n 0
9392186n 0
9392272n 0
9392336n 0
9392454n 0
9392617n 0
9392707n 0
9392820n 0
9392891n 0
9393180n 0
9393240n 0
9393382n 0
9393479n 0
9393756n 0
9393870n 0
9393962n 0
9394108n 0
9394427n 0
9394537n 0
9394650n 0
9394756n 0
9394871n 0
9395068n 0
9395197n 0
9395343n 0
9395456n 3
9395626n 0
9395795n 0
9395933n 0
9396079n 0
9396184n 0
9396290n 0
9396543n 0
9396648n 0
9396740n 0
9396910n 0
9397032n 0
9397152n 0
9397300n 0
9397429n 0
9397670n 0
9397917n 0
9398085n 0
9398160n 0
9398243n 0
9398372n 0
9398497n 0
9398651n 0
9398746n 0
9398864n 2
9398950n 0
9399051n 0
9399182n 0
9399300n 166
9399605n 76
9399808n 1
9400013n 0
9400197n 2
9400368n 58
9400549n 0
9400726n 0
9400884n 0
9401005n 2
9401245n 62
9401542n 0
9401768n 0
9401857n 0
9401981n 0
9402139n 9
9402407n 1
9402618n 0
9402741n 0
9402864n 0
9402954n 0
9403096n 0
9403279n 0
9403465n 0
9403553n 0
9403654n 8
9403963n 6
9404163n 0
9404349n 1
9404570n 0
9404658n 0
9404750n 0
9404885n 0
9405033n 0
9405143n 13
9405394n 0
9405482n 1
9405563n 11
9405805n 0
9405961n 0
9406132n 1
9406285n 0
9406418n 0
9406617n 14
9406937n 1
9407012n 0
9407188n 0
9407373n 0
9407526n 3
9407697n 1
9408002n 0
9408132n 0
9408256n 0
9408427n 0
9408580n 30
9409011n 0
9409232n 0
9409401n 0
9409536n 0
9409709n 0
9409860n 0
9410028n 0
9410161n 0
9410367n 4
9410609n 0
9410784n 2
9410885n 0
9411159n 2
9411367n 0
9411572n 0
9411745n 0
9411888n 2
9412303n 0
9412472n 0
9412672n 0
9412899n 0
9413014n 0
9413239n 0
9413381n 1
9413534n 0
9413699n 0
9413841n 0
9414014n 0
9414155n 0
9414296n 0
9414426n 0
9414502n 0
9414610n 0
9414706n 4
9416028n 2
9416748n 0
9416873n 0
9416982n 0
9417150n 0
9417402n 0
9417515n 0
9417680n 0
9417888n 0
9418084n 0
9418293n 0
9418510n 1
9418619n 0
9418774n 0
9418897n 0
9419036n 0
9419168n 0
9419345n 0
9419504n 0
9419688n 0
9419963n 0
9420080n 0
9420298n 0
9420513n 0
9420672n 0
9420770n 0
9421015n 0
9421153n 0
9421348n 0
9421560n 0
9421771n 0
9421952n 0
9422139n 0
9422281n 0
9422454n 0
9422584n 0
9422787n 0
9422956n 0
9423152n 0
9423279n 0
9423444n 0
9423579n 0
9423809n 0
9424145n 0
9424323n 0
9424520n 0
9424703n 0
9424976n 0
9425138n 0
9425353n 0
9425549n 0
9425702n 0
9425909n 0
9426087n 0
9426266n 0
9426425n 0
9426566n 0
9426808n 0
9427002n 0
9427188n 0
9427381n 0
9427560n 0
9427754n 0
9427863n 0
9428063n 0
9428272n 0
9428482n 0
9428700n 0
9428890n 0
9429027n 0
9429144n 0
9429304n 0
9429463n 0
9429601n 0
9429738n 0
9429823n 1
9430144n 0
9430260n 0
9430368n 0
9430491n 0
9430615n 0
9430728n 0
9430868n 0
9431004n 0
9431133n 0
9431245n 2
9431384n 0
9431591n 0
9431737n 0
9431875n 0
9432065n 0
9432312n 0
9432467n 0
9432600n 0
9432751n 0
9432966n 0
9433154n 1
9433291n 0
9433533n 0
9433809n 0
9433938n 0
9434122n 0
9434346n 0
9434454n 0
9434618n 0
9434781n 0
9434914n 0
9435073n 0
9435214n 0
9435405n 0
9435517n 0
9435738n 0
9435937n 0
9436073n 0
9436249n 1
9436649n 0
9436969n 0
9437086n 0
9437229n 0
9437385n 0
9437506n 0
9437790n 0
9438050n 0
9438174n 0
9438270n 0
9438368n 0
9438481n 0
9438591n 0
9438750n 0
9438857n 0
9438964n 0
9439140n 0
9439372n 0
9439525n 0
9439726n 1
9439988n 0
9440162n 0
9440372n 0
9440570n 0
9440738n 0
9440828n 0
9440979n 0
9441132n 0
9441291n 0
9441425n 0
9441657n 0
9441829n 0
9442072n 0
9442289n 0
9442894n 0
9443022n 0
9443169n 0
9443315n 0
9443538n 0
9443672n 0
9443818n 0
9443949n 0
9444178n 0
9444345n 0
9444497n 0
9444653n 0
9444795n 0
9444953n 0
9445162n 0
9445350n 0
9445504n 0
9445683n 0
9445843n 0
9445946n 0
9446167n 0
9446434n 0
9446544n 0
9446663n 0
9446767n 0
9447014n 0
9447139n 0
9447324n 0
9447541n 0
9447706n 0
9447897n 0
9448036n 0
9448223n 0
9448377n 0
9448543n 0
9448750n 0
9449035n 0
9449251n 0
9449467n 0
9449574n 0
9449706n 0
9449828n 0
9450048n 0
9450143n 0
9450259n 0
9450366n 14
9450556n 7
9450807n 0
9451030n 0
9451222n 0
9451378n 47
9453136n 0
9453257n 0
9453398n 0
9453573n 0
9453701n 0
9453821n 0
9454030n 0
9454202n 0
9454320n 0
9454597n 0
9454805n 0
9454980n 0
9455275n 0
9455501n 0
9455639n 0
9455798n 0
9455972n 0
9456097n 0
9456209n 0
9456388n 0
9456559n 0
9456673n 0
9456869n 0
9456969n 0
9457241n 0
9457476n 0
9457762n 0
9457918n 0
9458123n 0
9458429n 0
9458581n 0
9458731n 0
9458884n 0
9459065n 0
9459370n 0
9459542n 0
9459782n 0
9460011n 0
9460199n 0
9460372n 0
9460558n 0
9460709n 0
9460966n 0
9461303n 0
9461453n 0
9461623n 0
9461891n 0
9462095n 0
9462195n 3
9462316n 0
9462423n 0
9462575n 0
9462713n 0
9462848n 0
9463020n 0
9463226n 0
9463458n 0
9463553n 0
9463716n 0
9463856n 0
9464013n 0
9464264n 0
9464449n 0
9464589n 0
9464726n 0
9464874n 0
9465044n 0
9465254n 0
9465378n 0
9465576n 0
9465713n 0
9465855n 0
9465969n 0
9466065n 0
9466190n 0
9466291n 0
9466417n 0
9466523n 0
9466635n 0
9466761n 0
9466917n 0
9467055n 0
9467150n 0
9467268n 0
9467464n 0
9467558n 0
9467716n 0
9467811n 0
9468042n 0
9468160n 3
9468266n 25
9468389n 0
9468521n 0
9468683n 0
9468796n 8
9468925n 1
9469104n 1353
9469770n 4
9470141n 0
9470288n 7
9470634n 0
9470816n 0
9470969n 0
9471041n 57
9471391n 2
9471543n 0
9471664n 0
9471763n 0
9472120n 0
9472263n 0
9472416n 21
9472862n 0
9472939n 169
9473268n 5
9473453n 0
9473578n 0
9473800n 0
9473880n 0
9473962n 0
9474112n 159
9474367n 536
9475255n 0
9475429n 0
9475591n 2
9475838n 0
9475998n 0
9476154n 0
9476274n 0
9476422n 70
9476692n 0
9476765n 323
9477133n 1
9477264n 1
9477427n 0
9477621n 6
9477889n 250
9478258n 284
9478785n 0
9478910n 0
9479039n 11
9479363n 16
9480129n 0
9480278n 0
9480478n 125
9480717n 0
9480848n 0
9480991n 1
9481064n 1
9481133n 3
9481252n 0
9481423n 200
9482298n 0
9482418n 0
9482495n 2
9482706n 928
9482972n 0
9483125n 0
9483254n 4
9483508n 233
9484224n 10
9484453n 6
9484639n 182
9485143n 1041
9485360n 40
9485784n 6
9485967n 568
9487097n 1930
9487452n 6
9487810n 0
9487891n 18
9488124n 0
9488220n 1
9488312n 75
9488551n 0
9488664n 8
9488906n 19
9489113n 687
9489428n 52
9489856n 0
9489956n 5
9490102n 0
9490283n 6
9490592n 0
9490691n 36
9491163n 153
9491846n 1
9492027n 3
9492258n 0
9492424n 0
9492533n 186
9493422n 158
9493892n 95
9494226n 64
9495019n 31
9495263n 2199
9496678n 178
9497203n 2
9498189n 0
9498290n 0
9498460n 0
9498592n 0
9498725n 65
9498958n 40
9499339n 0
9499414n 0
9499537n 0
9499699n 2
9499827n 0
9499923n 0
9500000n 0
9500135n 0
9500236n 1
9500370n 16
9500587n 0
9500732n 0
9500828n 0
9500962n 0
9501096n 17
9501422n 0
9501567n 0
9501757n 0
9501900n 0
9502061n 2
9502344n 1
9502451n 0
9502560n 1
9502647n 0
9502785n 0
9502929n 0
9503072n 4
9503200n 0
9503296n 1
9503441n 0
9503551n 0
9503730n 10
9504758n 0
9504854n 0
9504963n 0
9505250n 0
9505374n 0
9505483n 0
9505596n 0
9505759n 0
9505903n 0
9506047n 0
9506233n 0
9506372n 0
9506535n 15
9506806n 15
9507484n 0
9507567n 0
9507682n 0
9507802n 0
9507925n 0
9508093n 0
9508251n 0
9509098n 0
9509305n 0
9509459n 2
9509801n 0
9509934n 0
9510368n 0
9510536n 0
9510692n 0
9510874n 0
9510997n 0
9511179n 3
9511551n 2
9511875n 0
9512081n 0
9512234n 0
9512354n 0
9512464n 0
9512614n 0
9512748n 0
9513043n 0
9513162n 0
9513278n 0
9513415n 0
9513593n 0
9513774n 0
9513903n 0
9514023n 0
9514160n 0
9514371n 0
9514525n 0
9514639n 0
9514769n 0
9514920n 0
9515063n 0
9515241n 0
9515430n 0
9515596n 0
9515704n 0
9515884n 0
9515999n 0
9516143n 0
9516312n 0
9516523n 0
9516643n 0
9516838n 0
9516979n 0
9517091n 0
9517194n 0
9517334n 0
9517516n 0
9517702n 0
9517830n 0
9518003n 0
9518172n 0
9518298n 0
9518830n 0
9519113n 0
9519239n 0
9519372n 0
9519511n 0
9519878n 0
9520022n 0
9520167n 0
9520294n 0
9520439n 0
9520545n 0
9520663n 0
9520812n 0
9520951n 0
9521071n 0
9521229n 0
9521335n 0
9521490n 0
9521634n 0
9521762n 0
9521864n 0
9521997n 0
9522148n 0
9522269n 0
9522444n 0
9522582n 0
9522731n 0
9522882n 0
9523021n 0
9523167n 0
9523355n 0
9523497n 0
9523662n 0
9523949n 0
9524154n 0
9524285n 0
9524428n 0
9524575n 0
9524745n 0
9524872n 0
9525096n 0
9525252n 0
9525410n 0
9525623n 0
9525745n 0
9525919n 0
9526074n 0
9526180n 0
9526390n 0
9526532n 0
9526699n 0
9526842n 0
9526991n 0
9527169n 0
9527521n 0
9527663n 0
9527830n 0
9527973n 0
9528100n 0
9528246n 0
9528495n 0
9528586n 0
9528709n 0
9528817n 0
9528925n 0
9529139n 0
9529282n 0
9529494n 0
9529625n 0
9529766n 0
9530004n 0
9530129n 0
9530296n 0
9530555n 0
9530692n 3
9531198n 0
9531509n 0
9531618n 0
9531737n 0
9531847n 0
9531982n 0
9532088n 0
9532204n 0
9532339n 0
9532476n 0
9532655n 0
9532768n 0
9532900n 0
9533019n 0
9533207n 0
9533374n 0
9533540n 0
9533671n 0
9533880n 0
9534021n 0
9534156n 0
9534291n 0
9534406n 0
9534529n 0
9534657n 0
9534798n 0
9534907n 0
9535061n 0
9535345n 0
9535464n 0
9535873n 0
9535978n 0
9536087n 0
9536197n 0
9536352n 0
9536479n 0
9536601n 0
9536738n 0
9536849n 0
9536976n 0
9537086n 0
9537222n 0
9537366n 0
9537492n 0
9537615n 0
9537714n 0
9537802n 0
9537922n 0
9538049n 0
9538165n 2
9538403n 0
9538541n 0
9538807n 0
9538919n 0
9539066n 2
9539200n 0
9539352n 0
9539469n 0
9539648n 79
9540220n 0
9540386n 0
9540556n 0
9540667n 1
9540879n 0
9541025n 23
9541417n 2
9541634n 40
9541845n 8
9541944n 0
9542096n 0
9542213n 8
9542366n 0
9542580n 0
9542779n 0
9542906n 0
9543023n 96
9543627n 5
9543776n 0
9543894n 2
9544388n 0
9544552n 0
9544765n 0
9544891n 0
9545144n 0
9545342n 1
9545509n 0
9545667n 0
9545811n 0
9545937n 0
9546061n 0
9546194n 2
9546450n 1
9546555n 1
9546634n 0
9546764n 0
9546929n 0
9547095n 0
9547242n 0
9547337n 0
9547453n 0
9547582n 0
9547677n 0
9547775n 0
9547896n 0
9548013n 52
9549216n 0
9549381n 0
9549449n 0
9549674n 0
9549807n 0
9549928n 0
9550037n 0
9550245n 0
9550441n 0
9550593n 0
9550876n 0
9551036n 0
9551144n 0
9551363n 0
9551470n 0
9551577n 0
9551722n 0
9551829n 0
9551936n 0
9552059n 0
9552161n 0
9552303n 0
9552410n 0
9552522n 2
9552660n 0
9552811n 0
9552918n 0
9553029n 0
9553147n 0
9553260n 0
9553385n 0
9553565n 0
9553741n 0
9553996n 0
9554140n 0
9554239n 0
9554349n 0
9554502n 0
9554675n 0
9554784n 0
9554926n 0
9555031n 0
9555150n 0
9555267n 0
9555374n 0
9555497n 0
9555622n 0
9555735n 0
9555860n 0
9555982n 0
9556117n 0
9556223n 0
9556332n 0
9556438n 0
9556546n 0
9556691n 0
9556847n 0
9556987n 0
9557098n 1
9557258n 1
9557439n 0
9557560n 0
9557718n 0
9557873n 17
9558104n 0
9558207n 0
9558393n 0
9558497n 0
9558726n 0
9558836n 0
9558945n 0
9559071n 0
9559184n 0
9559285n 0
9559411n 0
9559578n 0
9559693n 0
9559799n 1
9559920n 0
9560075n 0
9560174n 0
9560282n 0
9560392n 0
9560510n 0
9560631n 0
9560827n 0
9560944n 0
9561085n 10
9561251n 10
9561706n 7
9561936n 0
9562080n 2
9562219n 0
9562626n 0
9562740n 0
9562903n 0
9563150n 0
9563230n 0
9563393n 0
9563534n 0
9563622n 0
9563787n 0
9563888n 0
9564011n 0
9564136n 0
9564236n 0
9564362n 0
9564447n 0
9564570n 0
9564691n 1
9564831n 0
9564919n 0
9565028n 0
9565131n 1
9565276n 0
9565460n 0
9565660n 0
9565773n 0
9565880n 0
9565982n 1
9566085n 0
9566208n 0
9566349n 0
9566501n 0
9566699n 0
9566864n 0
9567014n 0
9567119n 0
9567242n 0
9567353n 0
9567540n 0
9567688n 0
9567840n 0
9567945n 0
9568071n 0
9568200n 0
9568358n 5
9568601n 0
9568703n 0
9568824n 0
9568936n 0
9569090n 0
9569164n 0
9569267n 0
9569376n 0
9569466n 0
9569608n 0
9569730n 0
9569851n 0
9569976n 0
9570081n 4
9570518n 0
9570645n 0
9570771n 0
9570887n 0
9571003n 0
9571173n 0
9571270n 0
9571365n 0
9571496n 0
9571589n 0
9571687n 0
9571795n 0
9571907n 0
9572012n 0
9572123n 0
9572229n 0
9572333n 0
9572441n 0
9572676n 0
9572817n 0
9572969n 0
9573066n 0
9573192n 0
9573419n 0
9573640n 0
9573757n 0
9573901n 0
9574048n 0
9574277n 0
9574499n 2
9574712n 2
9574850n 0
9574974n 0
9575068n 0
9575187n 0
9575335n 1
9575458n 0
9575531n 6
9575905n 0
9576058n 0
9576252n 0
